OutlierMethod,RMS used,Filter Type,Filter order,low,high,
STD 2,1,Chebyshev 2,3,200,500 
CH1,CH2,CH3,CH4,CH5 
-0.343643,0.178711,0.569550,0.024628,0.001602
-0.302582,0.020508,0.616241,0.028519,0.007278
-0.233505,-0.172211,0.352890,0.041382,-0.003159
-0.155182,-0.253555,-0.063263,0.034035,0.002060
-0.052872,-0.259781,-0.387268,0.026688,0.001236
0.068298,-0.182396,-0.574493,-0.000320,-0.001419
0.184296,-0.105011,-0.489304,-0.024490,-0.005768
0.311279,0.054153,-0.284454,-0.024857,0.000732
0.391617,0.228058,-0.105789,-0.025223,-0.001465
0.364197,0.269463,-0.023575,-0.013046,-0.001144
0.248520,0.222439,-0.118698,-0.002197,0.004211
0.144379,0.175415,0.056351,-0.003342,0.008240
0.062943,0.032043,0.482620,-0.008148,0.009613
-0.064407,-0.069168,0.527206,-0.001190,0.008331
-0.216705,-0.131012,0.158844,0.010117,0.008423
-0.356415,-0.179306,-0.216202,0.011513,0.001648
-0.343506,-0.180176,-0.357880,0.012909,0.001648
-0.330597,-0.137421,-0.404663,0.003250,0.000229
-0.191620,-0.062851,-0.306290,-0.011581,0.003799
0.028564,-0.041153,-0.052002,-0.007050,0.003113
0.234604,-0.057495,0.274841,-0.026344,0.007187
0.332062,-0.086838,0.350281,-0.034687,0.002701
0.395920,-0.075668,0.312836,-0.029863,0.004807
0.341034,0.021790,0.558105,-0.025040,0.002060
0.226593,0.064774,0.563393,-0.010254,-0.002884
0.107941,0.025040,0.568680,-0.019089,-0.003296
0.032501,-0.014557,0.254837,0.026413,-0.001373
-0.133163,-0.033829,-0.151611,0.038109,-0.000229
-0.244995,0.049164,-0.283859,0.039539,0.005035
-0.302261,0.140717,-0.281845,0.029840,0.006821
-0.318146,0.205605,-0.806625,0.020142,0.006226
-0.206726,0.223972,-1.005341,0.002014,0.007095
-0.026093,0.198778,-1.019943,0.006363,0.008377
0.187500,0.173584,-0.577583,0.004440,0.002380
0.375778,0.049072,-0.135223,0.002655,-0.000641
0.393150,-0.117050,0.212219,-0.002197,-0.002243
0.354046,-0.240143,0.406769,0.006866,0.001785
0.314941,-0.243942,0.538971,-0.022385,0.006180
0.121216,-0.210617,0.605392,-0.019318,0.003433
-0.034424,-0.177292,0.578751,-0.016251,0.005127
-0.144196,-0.169601,0.514481,-0.005539,0.007736
-0.230438,-0.177292,0.487198,0.002243,0.004990
-0.324142,-0.154175,0.506012,0.011856,0.003983
-0.374313,-0.126572,0.398346,0.003250,0.007278
-0.281616,-0.065781,0.220825,-0.003525,0.002975
-0.157013,-0.033646,-0.017487,-0.004074,-0.004166
-0.053650,0.000137,-0.245682,-0.004807,0.004807
0.023254,0.053558,-0.334625,-0.012177,0.008011
0.127167,0.063446,-0.156464,-0.024536,0.009613
0.180679,0.108948,-0.019455,-0.026138,-0.002197
0.147812,0.110367,0.021561,-0.009201,-0.000046
0.110184,0.123276,0.062256,-0.004166,-0.002609
0.064453,0.114578,0.035156,-0.012863,0.005951
0.009155,0.154678,-0.071457,-0.012497,-0.000916
-0.020187,0.224487,-0.123642,-0.008148,0.003708
0.035522,0.213272,0.181503,0.024628,-0.001465
0.069443,0.092239,0.590790,0.028313,0.008057
-0.069214,-0.040512,0.544281,0.031998,-0.000687
-0.202057,-0.133301,-0.172394,0.023071,0.003296
-0.264908,-0.200684,-0.675613,0.001328,0.005219
-0.300201,-0.192719,-0.813744,-0.011215,-0.004257
-0.266785,-0.153397,-0.696384,-0.010757,0.008926
-0.095535,-0.134125,-0.579025,-0.009430,0.004120
0.069122,-0.084869,-0.240601,-0.015198,-0.003296
0.110046,-0.037766,0.226730,-0.022339,0.010941
0.115128,0.040146,0.550507,-0.022842,-0.000870
0.136002,0.124832,0.577469,-0.025406,0.009888
0.161591,0.191528,0.548401,-0.006546,-0.003296
0.157150,0.212997,0.579025,0.017578,0.004578
0.090271,0.243324,0.586258,0.038246,0.005630
0.041199,0.217060,0.355316,0.042858,-0.002380
0.061386,0.190796,-0.153259,0.038183,0.008423
0.113617,0.019180,-0.578888,0.035090,0.004532
0.125244,-0.131332,-0.395737,0.031998,-0.002884
0.111923,-0.224213,-0.029526,0.023529,0.006454
0.184113,-0.270699,-0.005127,0.012451,0.008102
0.212585,-0.290989,0.033417,-0.011627,0.004486
0.201508,-0.289118,-0.151703,-0.030693,-0.002197
0.126480,-0.276258,-0.397293,-0.032307,0.003799
0.034515,-0.279280,-0.332886,-0.024439,0.009201
-0.064087,-0.275069,-0.026505,-0.016571,-0.002609
-0.151199,-0.233139,0.071960,-0.002426,0.001328
-0.177063,-0.191208,-0.000137,0.003662,0.003067
-0.124786,-0.038223,-0.057541,0.004990,-0.001694
-0.091278,0.143097,0.125610,-0.001236,-0.006821
-0.089081,0.238632,0.491867,-0.004440,-0.005951
-0.102905,0.294044,0.477379,0.006363,-0.002335
-0.098602,0.296024,0.462891,0.020874,0.003387
-0.122589,0.247438,-0.138107,0.017212,0.010483
-0.118286,0.198853,-0.386879,-0.007278,0.010162
-0.095718,0.068710,-0.635651,-0.015106,0.008835
-0.026047,-0.003296,-0.158661,-0.014374,0.007645
0.019226,-0.023483,0.251358,-0.016571,0.009613
0.046875,-0.010941,0.515030,-0.010483,0.012131
0.134171,0.026001,0.400749,-0.010620,0.005951
0.141174,0.062988,0.286469,-0.002335,0.007233
0.046463,0.088165,-0.427048,-0.010574,0.008835
-0.057678,0.099930,-0.544556,-0.005630,0.006409
-0.166351,0.087524,-0.425171,-0.015793,0.002609
-0.219498,0.067154,-0.434967,-0.013824,-0.002426
-0.278732,0.038864,-0.384933,-0.014923,-0.002792
-0.275757,-0.006775,-0.044907,0.003845,0.001465
-0.248383,-0.044724,0.355316,0.018494,0.007095
-0.187180,-0.020325,0.469070,0.043510,0.006683
-0.041016,0.062256,0.460693,0.059223,0.001694
0.138245,0.101349,0.329819,0.059023,-0.000229
0.312515,0.068619,0.161682,0.040635,0.001877
0.309906,0.006180,0.104004,0.022247,0.004211
0.217072,-0.078827,0.008926,-0.008148,-0.004440
0.093842,-0.140945,-0.361725,-0.018860,-0.005127
-0.049301,-0.169830,-0.480652,-0.029572,-0.000549
-0.172028,-0.217712,-0.599579,-0.031403,0.000320
-0.208008,-0.243507,-0.313705,-0.033119,0.000000
-0.211395,-0.258373,-0.153488,-0.029171,0.000824
-0.198715,-0.240538,-0.083359,-0.025223,0.006729
-0.127716,-0.222702,0.097504,-0.016113,0.009521
-0.022568,-0.100937,0.250580,-0.016068,0.005630
0.150055,0.055206,0.441833,0.005676,0.008789
0.318329,0.195236,0.351562,0.021790,0.007507
0.430115,0.236069,0.098923,0.020599,0.006638
0.475685,0.205948,0.151108,0.002792,-0.001556
0.454639,0.162735,0.176971,-0.011581,-0.004440
0.360781,0.112152,-0.038361,-0.013824,0.000320
0.266922,0.048935,-0.142868,-0.028976,0.008514
0.100845,0.006592,-0.179626,-0.041245,0.010483
-0.053101,-0.061569,-0.193588,-0.034538,0.006134
-0.169418,-0.156555,-0.174545,-0.027832,-0.002243
-0.176468,-0.172211,-0.053879,-0.026825,-0.002609
-0.146027,-0.093430,0.127167,-0.015015,-0.000778
-0.148682,0.058044,0.308899,0.003250,-0.002609
-0.211761,0.198120,0.443710,0.013824,0.004807
-0.291504,0.250122,0.379807,0.042572,0.005585
-0.326065,0.234192,0.016479,0.075279,0.008652
-0.320343,0.218262,-0.248383,0.108662,0.010208
-0.340073,0.044678,-0.332932,0.118052,0.007507
-0.358521,-0.163788,-0.018127,0.097112,0.009293
-0.362320,-0.306862,0.527344,0.054118,0.006271
-0.273056,-0.392773,0.404297,0.011124,0.008881
-0.072144,-0.394049,0.281250,-0.026367,0.010483
0.117279,-0.313663,-0.479095,-0.032867,0.005722
0.279785,-0.233276,-0.872955,-0.035545,0.006775
0.381317,-0.072510,-0.907265,-0.040203,0.007690
0.338814,0.051773,-0.660404,-0.041571,0.008881
0.296310,0.170563,-0.413544,-0.041614,0.007553
0.188232,0.232658,0.319885,-0.033418,0.009201
0.225586,0.259747,0.551468,-0.025223,0.007828
0.260239,0.229689,0.608826,-0.022156,0.008148
0.219406,0.199631,0.555885,-0.018448,0.005630
0.150009,0.079193,0.502945,-0.011993,0.008606
0.145432,-0.058960,0.278320,-0.014374,0.006180
0.112152,-0.135727,0.101349,-0.007690,0.000320
-0.014420,-0.143692,-0.147491,0.008972,-0.000641
-0.142548,-0.124878,-0.429153,0.017899,0.000275
-0.232315,-0.042847,-0.635468,0.001968,0.006821
-0.326614,0.071503,-0.406906,-0.000229,0.008560
-0.345657,0.229843,-0.163742,-0.023392,0.007645
-0.291550,0.330254,-0.079651,-0.025520,0.006683
-0.184158,0.322987,0.008652,-0.027649,0.005814
-0.025452,0.221918,0.222336,-0.029297,-0.001236
0.131516,0.120850,0.377335,-0.012085,-0.000870
0.207642,-0.115082,0.377609,0.031586,0.003250
0.172943,-0.189011,0.249893,0.051796,0.008102
0.088715,-0.185394,0.066925,0.044231,0.003891
-0.036804,-0.181778,0.105331,0.041204,0.006134
-0.170654,-0.089584,0.090775,0.039027,0.006775
-0.249207,-0.037537,-0.072098,0.009740,0.009521
-0.225769,0.025589,-0.089951,-0.019547,0.008240
-0.150513,0.067612,-0.045273,-0.024261,0.008102
-0.110413,0.098190,0.005127,-0.028976,0.007004
-0.065918,0.029617,-0.152023,-0.013092,0.009933
0.035477,-0.056488,-0.122360,0.009109,-0.003159
0.128906,-0.147720,-0.083176,-0.001465,-0.004669
0.191666,-0.200409,-0.279419,-0.018723,-0.005035
0.239731,-0.232956,-0.336594,-0.011810,-0.003113
0.250351,-0.291527,-0.248383,0.009338,-0.003845
0.214325,-0.312252,-0.256302,0.004623,0.003433
0.071411,-0.266745,-0.167221,-0.003067,0.003983
-0.077179,-0.221237,0.103912,0.009979,0.003250
-0.132339,-0.021790,0.233917,0.011124,0.005676
-0.194778,0.197525,0.102859,0.013916,0.007782
-0.278137,0.294113,0.048660,0.001465,0.007278
-0.194641,0.305214,0.172119,0.005585,0.008331
-0.017487,0.224064,0.460693,0.001099,0.007874
0.137787,0.142914,0.640663,-0.009888,0.008148
0.294067,-0.005859,0.461506,-0.017303,0.008331
0.239777,-0.043213,0.282349,-0.016754,0.005722
0.074203,-0.027100,-0.424896,-0.020050,0.007050
-0.096313,0.005402,-0.558769,-0.021927,0.003296
-0.217072,0.031769,-0.497074,-0.019638,0.006180
-0.227051,0.084778,-0.435379,-0.016708,0.009109
-0.174316,0.206497,-0.299103,-0.013046,0.005493
-0.083359,0.204987,-0.178940,0.004990,0.008286
0.090088,0.124100,-0.032227,0.029503,0.005859
0.336685,-0.023117,0.255844,0.032696,0.004440
0.361954,-0.206497,0.624916,0.024656,0.009384
0.387222,-0.286652,0.771481,0.016617,0.007278
0.325195,-0.248062,0.450285,0.003525,0.005997
0.164246,-0.209473,0.129089,-0.016846,0.010437
-0.018631,-0.005035,-0.631668,-0.023117,0.009705
-0.119751,0.171021,-0.936996,-0.031860,0.010071
-0.138016,0.301575,-0.702736,-0.021126,0.010483
-0.097275,0.370377,-0.468475,-0.010391,0.009109
-0.067383,0.361954,0.298370,0.004211,0.006958
-0.041519,0.273491,0.616791,0.009109,0.010895
-0.053833,0.185028,0.638992,0.043007,0.011536
-0.075623,-0.072418,0.568954,0.054096,0.007874
-0.106888,-0.310593,0.455658,0.037004,0.008469
-0.127258,-0.465912,0.396744,0.019913,0.001144
-0.087296,-0.502441,0.412720,-0.013916,-0.005310
-0.038818,-0.454811,0.438812,-0.023117,-0.000778
-0.043533,-0.352856,0.227829,-0.033096,-0.002014
-0.086197,-0.206686,0.043167,-0.026276,-0.003525
-0.142548,-0.060516,0.145065,-0.019455,-0.003662
-0.168457,0.148132,-0.077454,0.007965,-0.001328
-0.158752,0.229477,-0.733955,-0.009430,-0.003662
-0.115723,0.249802,-1.013226,-0.010391,-0.004028
-0.050171,0.223480,-0.998022,-0.005539,-0.004578
0.037170,0.197159,-0.495349,0.007324,0.001694
0.069855,0.122543,0.007324,0.004761,-0.000504
0.120346,0.097321,0.284958,-0.014053,0.003983
0.174133,0.135086,0.460785,-0.010986,0.005127
0.241837,0.146805,0.476898,0.004440,0.005951
0.261383,0.113342,0.354584,0.005997,0.005905
0.225815,0.034378,0.122223,0.005722,0.008423
0.138794,-0.022110,0.205170,0.014191,0.007004
0.015610,-0.000275,0.419769,0.026276,0.004395
-0.104782,0.036209,0.560898,0.013275,-0.000778
-0.124786,0.060974,0.450211,0.009109,-0.001099
-0.125015,0.059280,0.075531,-0.016571,-0.003479
-0.067383,-0.005539,-0.225632,-0.035797,-0.001144
0.044128,-0.115631,-0.290817,-0.043419,0.003067
0.119476,-0.242340,-0.294571,-0.036839,0.003983
0.164886,-0.193565,-0.121216,-0.030258,0.004990
0.170654,-0.144791,0.107483,0.007324,0.008194
0.120392,0.081161,0.202469,0.014053,0.009613
-0.011444,0.225494,0.220322,0.020782,0.009201
-0.121628,0.225311,0.259552,0.042183,0.005310
-0.139160,0.093384,0.326523,0.060802,-0.000687
-0.172028,-0.071365,0.287384,0.057981,-0.003067
-0.219727,-0.230598,0.049805,0.040549,-0.001053
-0.276352,-0.341755,-0.142548,0.023117,-0.002609
-0.263077,-0.384104,-0.475891,0.004028,0.003159
-0.196564,-0.349111,-0.876915,-0.011353,0.005219
-0.096588,-0.244822,-1.003956,-0.027489,0.009064
0.020966,-0.140533,-0.719690,-0.037960,0.004486
0.211670,0.048340,-0.435425,-0.030699,-0.003296
0.321167,0.218628,0.000320,-0.023438,-0.002106
0.358978,0.255798,0.137009,-0.019272,-0.003204
0.283905,0.207344,0.441010,-0.010620,-0.000137
0.138062,0.158890,0.565201,-0.005310,0.001694
0.034790,-0.001923,0.649521,0.003525,0.002563
-0.019913,-0.071777,0.645149,-0.010574,0.004257
-0.057266,-0.035202,0.640778,-0.002335,0.003250
-0.091553,0.024628,0.226776,-0.017303,-0.001465
-0.149368,0.099701,-0.072510,-0.013550,-0.000458
-0.226868,0.186722,0.002563,0.000916,-0.000916
-0.289307,0.205811,0.209473,-0.008560,0.000092
-0.326477,0.181366,0.325333,-0.008011,0.001465
-0.329041,0.162369,0.431351,-0.011993,0.006958
-0.272369,0.088989,0.374359,-0.009888,0.001740
-0.230667,0.040100,-0.024673,0.008148,-0.004349
-0.182602,0.015610,-0.558060,0.012085,-0.002060
-0.121811,-0.016983,-0.478775,0.030350,-0.001144
-0.012360,-0.094345,-0.399490,0.013779,-0.001282
0.149094,-0.108124,-0.034195,-0.003891,-0.004028
0.312744,-0.088348,0.156326,-0.013229,-0.004028
0.348953,-0.007645,0.224075,-0.009018,0.001602
0.327026,0.054382,0.026093,0.010208,0.008423
0.287430,0.042526,-0.382782,0.015198,0.009109
0.212860,-0.030533,-0.563690,0.009109,0.010300
0.115585,-0.120255,-0.614548,0.002060,0.006363
0.072968,-0.180496,-0.523407,0.009933,0.005859
0.062576,-0.193634,-0.312149,0.013779,0.007050
0.059326,-0.163330,-0.019730,0.022888,0.000320
0.040649,-0.100525,0.185074,-0.000458,-0.000595
0.013367,0.028519,0.265640,-0.002014,-0.002335
0.038544,0.097733,0.295395,0.008514,0.006134
0.167084,0.107574,0.402603,0.015976,0.003067
0.252686,0.029160,0.505646,0.005630,-0.001785
0.285507,-0.054565,0.607956,0.002335,-0.004715
0.267105,-0.088669,0.483994,-0.011536,-0.003891
0.133026,-0.092056,0.398438,-0.016846,-0.005539
-0.046326,-0.017166,0.416656,-0.012589,-0.004028
-0.097778,0.037216,0.351334,0.003525,-0.004669
-0.131424,0.117462,-0.139984,0.012245,0.001236
-0.158569,0.181091,-0.507637,0.020966,0.008331
-0.223114,0.144241,-0.528957,0.014694,0.007050
-0.276031,0.063675,-0.550278,-0.015472,0.006866
-0.286652,-0.016251,-0.105103,-0.027512,0.004211
-0.265045,-0.059006,-0.012863,-0.022545,-0.001144
-0.171204,0.028885,-0.093018,-0.017578,-0.002335
-0.067566,0.091644,-0.151749,-0.007507,-0.000320
-0.026871,0.132156,-0.204208,0.011810,0.002426
0.048889,0.125381,-0.259323,0.015976,0.006546
0.192719,0.093430,-0.222427,-0.009613,0.001877
0.278320,0.016479,0.057449,0.003754,0.000320
0.198669,-0.029526,0.396698,0.028198,0.000320
0.030304,-0.025314,0.481750,0.031998,0.000320
-0.116867,-0.022247,0.485229,0.018631,0.001328
-0.320206,-0.034286,0.455200,0.001694,-0.000687
-0.466209,-0.093567,0.242523,-0.013916,-0.003891
-0.533306,-0.156097,-0.041153,-0.024490,0.001236
-0.522383,-0.238678,-0.168228,-0.003296,-0.001328
-0.446998,-0.244858,-0.010895,-0.004761,0.001373
-0.371613,-0.160080,0.193039,-0.015427,0.008240
-0.216248,-0.037857,0.262711,-0.026367,0.013229
-0.024719,0.134216,-0.030304,-0.023209,0.010529
0.255707,0.291595,-0.592529,-0.020828,0.007324
0.549728,0.388916,-0.628052,0.001465,0.009659
0.740799,0.368935,-0.423889,0.011398,0.007919
0.770760,0.240246,-0.265869,0.020737,0.011719
0.704487,0.111557,0.060150,0.030762,0.010895
0.601427,-0.180405,0.458679,0.034332,0.008743
0.452783,-0.374039,0.450531,0.026138,0.006363
0.304138,-0.480789,0.206635,0.017944,0.007507
0.036255,-0.487953,0.186127,-0.013870,0.007553
-0.231079,-0.418247,0.166397,-0.024765,0.009109
-0.375160,-0.294542,0.005539,-0.013321,0.010620
-0.433216,-0.170837,-0.143600,0.003250,0.006180
-0.443110,-0.059280,0.056534,-0.002014,0.003662
-0.420499,-0.005768,0.126984,-0.007736,0.003250
-0.397888,0.030853,-0.391663,-0.016296,-0.004211
-0.331100,0.100845,-0.570259,-0.011307,-0.004257
-0.210205,0.212402,-0.431957,-0.018585,-0.005493
-0.108398,0.281662,-0.293655,-0.017166,-0.003113
-0.040833,0.277863,0.131699,-0.022614,-0.004211
-0.039825,0.215424,0.339294,-0.008743,-0.003662
-0.055573,0.152985,0.440689,0.003250,0.003708
-0.001236,-0.025909,0.610840,0.009613,0.004898
0.144653,-0.148087,0.700127,0.004761,0.004257
0.249207,-0.164841,0.691784,0.018127,0.002335
0.344467,-0.091553,0.456762,-0.001465,-0.003387
0.393677,-0.009613,0.221741,-0.019226,-0.003113
0.409561,0.079468,-0.632309,0.001099,0.002930
0.396057,0.099792,-0.875313,-0.004761,0.006363
0.382553,0.051727,-0.689289,-0.009201,0.006454
0.386948,-0.064316,-0.503265,-0.024765,0.009933
0.391342,-0.076904,-0.041611,-0.008972,0.008789
0.235657,0.002930,0.240738,0.015930,0.005814
-0.014648,0.074249,0.498779,0.024879,-0.001831
-0.261658,0.080429,0.551285,0.026493,-0.002518
-0.469757,0.070633,0.345886,0.028107,-0.000687
-0.598801,0.001740,0.093613,0.035065,0.006180
-0.637047,-0.045135,0.133621,0.026665,0.009018
-0.566082,-0.006226,0.159027,0.018265,0.007416
-0.380178,-0.004440,0.146255,0.011124,0.007050
-0.194275,-0.009293,0.010483,0.004623,0.005722
0.140030,-0.005539,-0.112610,0.008972,0.003662
0.394272,0.033875,0.003571,-0.003387,-0.000961
0.453941,0.098511,-0.213547,-0.028290,-0.000916
0.413921,0.149597,-0.533913,-0.028519,0.007141
0.373901,0.098419,-0.537128,-0.028748,0.007370
0.152115,-0.016754,-0.540344,0.001602,0.007233
-0.067291,-0.145065,-0.018951,0.028885,0.008240
-0.314026,-0.240738,0.407959,0.032387,0.010071
-0.405830,-0.240829,0.611847,0.018505,0.008698
-0.447430,-0.195831,0.578613,0.004623,0.008698
-0.422773,-0.179672,0.519699,-0.007645,0.005768
-0.398117,-0.122040,0.374084,-0.001236,0.002060
-0.233826,-0.045959,0.240967,-0.017075,0.000870
-0.038040,0.023117,0.210800,-0.031540,-0.007004
0.175781,0.117325,0.061523,-0.038658,-0.002609
0.330505,0.213409,-0.367722,-0.036404,0.000183
0.429749,0.270287,-0.633957,-0.024748,0.001099
0.473488,0.284328,-0.512375,-0.013092,0.005814
0.453060,0.249510,-0.354355,0.003799,0.008835
0.363859,0.214691,-0.298004,0.019913,0.007645
0.274658,0.088211,-0.125381,0.029434,0.006500
0.050079,-0.102173,0.227325,0.028748,0.001648
-0.186493,-0.171272,0.467789,0.009842,-0.001785
-0.365479,-0.240372,0.390518,0.002426,0.000320
-0.387268,-0.202057,-0.029022,0.000870,0.004120
-0.331055,-0.152344,-0.531143,-0.009201,0.006409
-0.266327,-0.187500,-0.599991,-0.017258,0.006729
-0.242523,-0.190109,-0.380241,0.003754,0.004349
-0.066284,-0.146576,-0.160492,0.021790,0.005859
0.178162,-0.101715,0.440643,0.022797,0.004623
0.335129,-0.040466,0.472160,0.017120,0.005356
0.392349,0.033325,0.503677,-0.004028,0.002609
0.348038,0.082169,0.227692,-0.003296,0.000870
0.252045,0.144287,-0.134903,-0.004303,-0.002106
0.004715,0.174591,-0.395004,-0.000641,0.004349
-0.250214,0.168503,-0.196564,-0.006729,0.001831
-0.368271,0.137741,0.101578,-0.003342,0.006546
-0.339020,0.078644,0.262802,0.000320,0.006180
-0.229980,-0.005356,0.346619,0.000320,0.000778
-0.089539,-0.054062,0.479233,-0.016708,0.001007
0.088715,-0.080338,0.321487,-0.018585,-0.004395
0.231995,0.005173,-0.058868,-0.022247,-0.002060
0.354584,0.110184,-0.162735,-0.020737,-0.003250
0.405624,0.145157,-0.251038,-0.013916,0.000137
0.384315,0.109863,-0.408188,-0.018768,0.004623
0.363007,0.072693,-0.574265,0.002609,0.003159
0.239868,0.005859,-0.290176,0.021332,0.006729
0.002380,-0.084229,0.069260,0.028931,0.006866
-0.224854,-0.204529,0.280426,0.026253,0.007965
-0.283447,-0.243988,0.471909,0.023575,0.007370
-0.284729,-0.268959,0.377609,0.002792,0.005905
-0.337646,-0.269680,0.100937,-0.010071,0.004257
-0.362000,-0.227949,-0.071274,-0.022293,0.006134
-0.348358,-0.186218,0.196609,0.003571,0.008423
-0.264908,-0.016296,0.484177,0.025726,0.004257
-0.176147,0.137833,0.481110,0.012451,-0.003983
-0.076538,0.196243,0.149048,0.027374,-0.002289
0.054749,0.194412,-0.348816,0.030029,-0.001373
0.201782,0.192581,-0.483261,-0.012817,-0.000183
0.306885,0.149689,-0.602097,-0.021423,0.006271
0.368866,0.117050,-0.631714,-0.017807,0.007095
0.331924,0.022797,-0.533844,0.004807,0.004532
0.231857,-0.088303,-0.331375,0.027100,0.009842
0.089401,-0.205902,0.030487,0.001236,0.011307
-0.065598,-0.229797,0.225906,-0.002609,0.011261
-0.224030,-0.217278,0.505188,0.003891,0.010437
-0.284409,-0.204758,0.512352,0.015884,0.007828
-0.294983,-0.075302,0.519516,0.008423,0.008331
-0.212997,0.037445,0.340073,0.000961,0.009384
-0.094345,0.121353,0.170425,-0.029114,0.009750
-0.032227,0.179718,-0.073792,-0.041107,0.008148
-0.102173,0.226593,-0.328079,-0.035843,0.011169
-0.178848,0.232178,-0.598572,-0.030579,0.009933
-0.211395,0.171707,-0.385666,-0.019363,0.008057
-0.247375,0.092422,-0.208740,0.006683,0.007690
-0.219315,0.021698,-0.223251,0.016113,0.005997
-0.027466,-0.032776,-0.061432,0.022888,0.004440
0.178162,-0.049622,0.101578,0.025269,-0.000275
0.302490,-0.105515,0.091141,0.026802,-0.005539
0.362549,-0.131195,-0.005539,0.028336,-0.002792
0.342316,-0.116867,0.006134,-0.017075,0.006500
0.293793,-0.073105,-0.068161,-0.029617,0.011078
0.236801,-0.029800,-0.251953,-0.022293,0.009109
0.224945,0.006180,-0.103729,-0.012085,0.008881
0.215012,0.032455,0.321487,-0.014008,0.008423
0.241104,0.029709,0.608734,-0.001968,0.007370
0.223663,0.014328,0.620911,0.007278,0.005081
0.142273,-0.040741,0.487930,0.016617,0.008469
0.035156,-0.072647,0.331100,0.007553,0.009338
-0.084869,-0.096588,0.197662,-0.021744,0.009933
-0.149094,-0.110413,-0.186356,-0.018631,0.009888
-0.187500,-0.063446,-0.438721,0.010437,0.008102
-0.259644,0.060883,-0.476028,0.030029,0.005585
-0.350784,0.174866,-0.347626,0.017303,-0.001694
